,room,time,capacity,occupancy,occupancyCount,module,size,hour,date,time_0,associated,authenticated,capacity_y
6676,B003,Thu Nov 05 23:07:28,90.0,,,,,23.0,5.0,Thu Nov 05 23:07:28,0.0,0.0,90.0
6677,B003,Thu Nov 05 23:12:29,90.0,,,,,23.0,5.0,Thu Nov 05 23:12:29,0.0,0.0,90.0
6678,B003,Thu Nov 05 23:17:31,90.0,,,,,23.0,5.0,Thu Nov 05 23:17:31,0.0,0.0,90.0
6679,B003,Thu Nov 05 23:22:34,90.0,,,,,23.0,5.0,Thu Nov 05 23:22:34,0.0,0.0,90.0
6680,B003,Thu Nov 05 23:27:34,90.0,,,,,23.0,5.0,Thu Nov 05 23:27:34,0.0,0.0,90.0
6681,B003,Thu Nov 05 23:32:34,90.0,,,,,23.0,5.0,Thu Nov 05 23:32:34,0.0,0.0,90.0
6682,B003,Thu Nov 05 23:37:34,90.0,,,,,23.0,5.0,Thu Nov 05 23:37:34,0.0,0.0,90.0
6683,B003,Thu Nov 05 23:42:35,90.0,,,,,23.0,5.0,Thu Nov 05 23:42:35,0.0,0.0,90.0
6684,B003,Thu Nov 05 23:47:36,90.0,,,,,23.0,5.0,Thu Nov 05 23:47:36,0.0,0.0,90.0
6685,B003,Thu Nov 05 23:52:41,90.0,,,,,23.0,5.0,Thu Nov 05 23:52:41,0.0,0.0,90.0
6686,B003,Thu Nov 05 23:57:37,90.0,,,,,23.0,5.0,Thu Nov 05 23:57:37,0.0,0.0,90.0
6687,B003,Fri Nov 06 00:02:47,90.0,,,,,0.0,6.0,Fri Nov 06 00:02:47,0.0,0.0,90.0
6688,B003,Fri Nov 06 00:07:28,90.0,,,,,0.0,6.0,Fri Nov 06 00:07:28,0.0,0.0,90.0
6689,B003,Fri Nov 06 00:12:59,90.0,,,,,0.0,6.0,Fri Nov 06 00:12:59,0.0,0.0,90.0
6690,B003,Fri Nov 06 00:17:51,90.0,,,,,0.0,6.0,Fri Nov 06 00:17:51,0.0,0.0,90.0
6691,B003,Fri Nov 06 00:22:49,90.0,,,,,0.0,6.0,Fri Nov 06 00:22:49,0.0,0.0,90.0
6692,B003,Fri Nov 06 00:27:52,90.0,,,,,0.0,6.0,Fri Nov 06 00:27:52,0.0,0.0,90.0
6693,B003,Fri Nov 06 00:32:53,90.0,,,,,0.0,6.0,Fri Nov 06 00:32:53,0.0,0.0,90.0
6694,B003,Fri Nov 06 00:37:53,90.0,,,,,0.0,6.0,Fri Nov 06 00:37:53,0.0,0.0,90.0
6695,B003,Fri Nov 06 00:42:59,90.0,,,,,0.0,6.0,Fri Nov 06 00:42:59,0.0,0.0,90.0
6696,B003,Fri Nov 06 00:50:09,90.0,,,,,0.0,6.0,Fri Nov 06 00:50:09,0.0,0.0,90.0
6697,B003,Fri Nov 06 00:53:09,90.0,,,,,0.0,6.0,Fri Nov 06 00:53:09,0.0,0.0,90.0
6698,B003,Fri Nov 06 00:58:05,90.0,,,,,0.0,6.0,Fri Nov 06 00:58:05,0.0,0.0,90.0
6699,B003,Fri Nov 06 01:03:01,90.0,,,,,1.0,6.0,Fri Nov 06 01:03:01,0.0,0.0,90.0
6700,B003,Fri Nov 06 01:08:05,90.0,,,,,1.0,6.0,Fri Nov 06 01:08:05,0.0,0.0,90.0
6701,B003,Fri Nov 06 01:13:02,90.0,,,,,1.0,6.0,Fri Nov 06 01:13:02,0.0,0.0,90.0
6702,B003,Fri Nov 06 01:18:02,90.0,,,,,1.0,6.0,Fri Nov 06 01:18:02,0.0,0.0,90.0
6703,B003,Fri Nov 06 01:22:59,90.0,,,,,1.0,6.0,Fri Nov 06 01:22:59,0.0,0.0,90.0
6704,B003,Fri Nov 06 01:28:01,90.0,,,,,1.0,6.0,Fri Nov 06 01:28:01,0.0,0.0,90.0
6705,B003,Fri Nov 06 01:33:03,90.0,,,,,1.0,6.0,Fri Nov 06 01:33:03,0.0,0.0,90.0
6706,B003,Fri Nov 06 01:38:05,90.0,,,,,1.0,6.0,Fri Nov 06 01:38:05,0.0,0.0,90.0
6707,B003,Fri Nov 06 01:43:06,90.0,,,,,1.0,6.0,Fri Nov 06 01:43:06,0.0,0.0,90.0
6708,B003,Fri Nov 06 01:48:07,90.0,,,,,1.0,6.0,Fri Nov 06 01:48:07,0.0,0.0,90.0
6709,B003,Fri Nov 06 01:53:04,90.0,,,,,1.0,6.0,Fri Nov 06 01:53:04,0.0,0.0,90.0
6710,B003,Fri Nov 06 01:58:06,90.0,,,,,1.0,6.0,Fri Nov 06 01:58:06,0.0,0.0,90.0
6711,B003,Fri Nov 06 02:03:09,90.0,,,,,2.0,6.0,Fri Nov 06 02:03:09,0.0,0.0,90.0
6712,B003,Fri Nov 06 02:08:08,90.0,,,,,2.0,6.0,Fri Nov 06 02:08:08,0.0,0.0,90.0
6713,B003,Fri Nov 06 02:13:12,90.0,,,,,2.0,6.0,Fri Nov 06 02:13:12,0.0,0.0,90.0
6714,B003,Fri Nov 06 02:16:19,90.0,,,,,2.0,6.0,Fri Nov 06 02:16:19,0.0,0.0,90.0
6715,B003,Fri Nov 06 02:23:13,90.0,,,,,2.0,6.0,Fri Nov 06 02:23:13,0.0,0.0,90.0
6716,B003,Fri Nov 06 02:28:13,90.0,,,,,2.0,6.0,Fri Nov 06 02:28:13,0.0,0.0,90.0
6717,B003,Fri Nov 06 02:33:15,90.0,,,,,2.0,6.0,Fri Nov 06 02:33:15,0.0,0.0,90.0
6718,B003,Fri Nov 06 02:38:16,90.0,,,,,2.0,6.0,Fri Nov 06 02:38:16,0.0,0.0,90.0
6719,B003,Fri Nov 06 02:43:15,90.0,,,,,2.0,6.0,Fri Nov 06 02:43:15,0.0,0.0,90.0
6720,B003,Fri Nov 06 02:48:16,90.0,,,,,2.0,6.0,Fri Nov 06 02:48:16,0.0,0.0,90.0
6721,B003,Fri Nov 06 02:53:19,90.0,,,,,2.0,6.0,Fri Nov 06 02:53:19,0.0,0.0,90.0
6722,B003,Fri Nov 06 02:58:20,90.0,,,,,2.0,6.0,Fri Nov 06 02:58:20,0.0,0.0,90.0
6723,B003,Fri Nov 06 03:03:20,90.0,,,,,3.0,6.0,Fri Nov 06 03:03:20,0.0,0.0,90.0
6724,B003,Fri Nov 06 03:08:19,90.0,,,,,3.0,6.0,Fri Nov 06 03:08:19,0.0,0.0,90.0
6725,B003,Fri Nov 06 03:13:22,90.0,,,,,3.0,6.0,Fri Nov 06 03:13:22,0.0,0.0,90.0
6726,B003,Fri Nov 06 03:18:21,90.0,,,,,3.0,6.0,Fri Nov 06 03:18:21,0.0,0.0,90.0
6727,B003,Fri Nov 06 03:23:22,90.0,,,,,3.0,6.0,Fri Nov 06 03:23:22,0.0,0.0,90.0
6728,B003,Fri Nov 06 03:28:25,90.0,,,,,3.0,6.0,Fri Nov 06 03:28:25,0.0,0.0,90.0
6729,B003,Fri Nov 06 03:33:26,90.0,,,,,3.0,6.0,Fri Nov 06 03:33:26,0.0,0.0,90.0
6730,B003,Fri Nov 06 03:38:25,90.0,,,,,3.0,6.0,Fri Nov 06 03:38:25,0.0,0.0,90.0
6731,B003,Fri Nov 06 03:43:25,90.0,,,,,3.0,6.0,Fri Nov 06 03:43:25,0.0,0.0,90.0
6732,B003,Fri Nov 06 03:48:26,90.0,,,,,3.0,6.0,Fri Nov 06 03:48:26,0.0,0.0,90.0
6733,B003,Fri Nov 06 03:53:30,90.0,,,,,3.0,6.0,Fri Nov 06 03:53:30,0.0,0.0,90.0
6734,B003,Fri Nov 06 03:58:27,90.0,,,,,3.0,6.0,Fri Nov 06 03:58:27,0.0,0.0,90.0
6735,B003,Fri Nov 06 04:03:29,90.0,,,,,4.0,6.0,Fri Nov 06 04:03:29,0.0,0.0,90.0
6736,B003,Fri Nov 06 04:08:30,90.0,,,,,4.0,6.0,Fri Nov 06 04:08:30,0.0,0.0,90.0
6737,B003,Fri Nov 06 04:13:32,90.0,,,,,4.0,6.0,Fri Nov 06 04:13:32,0.0,0.0,90.0
6738,B003,Fri Nov 06 04:18:35,90.0,,,,,4.0,6.0,Fri Nov 06 04:18:35,0.0,0.0,90.0
6739,B003,Fri Nov 06 04:23:35,90.0,,,,,4.0,6.0,Fri Nov 06 04:23:35,0.0,0.0,90.0
6740,B003,Fri Nov 06 04:28:36,90.0,,,,,4.0,6.0,Fri Nov 06 04:28:36,0.0,0.0,90.0
6741,B003,Fri Nov 06 04:33:36,90.0,,,,,4.0,6.0,Fri Nov 06 04:33:36,0.0,0.0,90.0
6742,B003,Fri Nov 06 04:38:36,90.0,,,,,4.0,6.0,Fri Nov 06 04:38:36,0.0,0.0,90.0
6743,B003,Fri Nov 06 04:43:37,90.0,,,,,4.0,6.0,Fri Nov 06 04:43:37,0.0,0.0,90.0
6744,B003,Fri Nov 06 04:48:40,90.0,,,,,4.0,6.0,Fri Nov 06 04:48:40,0.0,0.0,90.0
6745,B003,Fri Nov 06 04:53:40,90.0,,,,,4.0,6.0,Fri Nov 06 04:53:40,0.0,0.0,90.0
6746,B003,Fri Nov 06 04:58:38,90.0,,,,,4.0,6.0,Fri Nov 06 04:58:38,0.0,0.0,90.0
6747,B003,Fri Nov 06 05:03:40,90.0,,,,,5.0,6.0,Fri Nov 06 05:03:40,0.0,0.0,90.0
6748,B003,Fri Nov 06 05:08:38,90.0,,,,,5.0,6.0,Fri Nov 06 05:08:38,0.0,0.0,90.0
6749,B003,Fri Nov 06 05:13:42,90.0,,,,,5.0,6.0,Fri Nov 06 05:13:42,0.0,0.0,90.0
6750,B003,Fri Nov 06 05:18:43,90.0,,,,,5.0,6.0,Fri Nov 06 05:18:43,0.0,0.0,90.0
6751,B003,Fri Nov 06 05:23:44,90.0,,,,,5.0,6.0,Fri Nov 06 05:23:44,0.0,0.0,90.0
6752,B003,Fri Nov 06 05:28:44,90.0,,,,,5.0,6.0,Fri Nov 06 05:28:44,0.0,0.0,90.0
6753,B003,Fri Nov 06 05:33:45,90.0,,,,,5.0,6.0,Fri Nov 06 05:33:45,0.0,0.0,90.0
6754,B003,Fri Nov 06 05:38:46,90.0,,,,,5.0,6.0,Fri Nov 06 05:38:46,0.0,0.0,90.0
6755,B003,Fri Nov 06 05:43:48,90.0,,,,,5.0,6.0,Fri Nov 06 05:43:48,0.0,0.0,90.0
6756,B003,Fri Nov 06 05:48:49,90.0,,,,,5.0,6.0,Fri Nov 06 05:48:49,0.0,0.0,90.0
6757,B003,Fri Nov 06 05:53:51,90.0,,,,,5.0,6.0,Fri Nov 06 05:53:51,0.0,0.0,90.0
6758,B003,Fri Nov 06 05:58:53,90.0,,,,,5.0,6.0,Fri Nov 06 05:58:53,0.0,0.0,90.0
6759,B003,Fri Nov 06 06:03:57,90.0,,,,,6.0,6.0,Fri Nov 06 06:03:57,0.0,0.0,90.0
6760,B003,Fri Nov 06 06:08:57,90.0,,,,,6.0,6.0,Fri Nov 06 06:08:57,0.0,0.0,90.0
6761,B003,Fri Nov 06 06:13:56,90.0,,,,,6.0,6.0,Fri Nov 06 06:13:56,0.0,0.0,90.0
6762,B003,Fri Nov 06 06:18:58,90.0,,,,,6.0,6.0,Fri Nov 06 06:18:58,0.0,0.0,90.0
6763,B003,Fri Nov 06 06:22:46,90.0,,,,,6.0,6.0,Fri Nov 06 06:22:46,0.0,0.0,90.0
6764,B003,Fri Nov 06 06:29:00,90.0,,,,,6.0,6.0,Fri Nov 06 06:29:00,0.0,0.0,90.0
6765,B003,Fri Nov 06 06:34:02,90.0,,,,,6.0,6.0,Fri Nov 06 06:34:02,0.0,0.0,90.0
6766,B003,Fri Nov 06 06:39:02,90.0,,,,,6.0,6.0,Fri Nov 06 06:39:02,0.0,0.0,90.0
6767,B003,Fri Nov 06 06:44:03,90.0,,,,,6.0,6.0,Fri Nov 06 06:44:03,0.0,0.0,90.0
6768,B003,Fri Nov 06 06:49:06,90.0,,,,,6.0,6.0,Fri Nov 06 06:49:06,0.0,0.0,90.0
6769,B003,Fri Nov 06 06:54:04,90.0,,,,,6.0,6.0,Fri Nov 06 06:54:04,0.0,0.0,90.0
6770,B003,Fri Nov 06 06:59:08,90.0,,,,,6.0,6.0,Fri Nov 06 06:59:08,0.0,0.0,90.0
6771,B003,Fri Nov 06 07:04:11,90.0,,,,,7.0,6.0,Fri Nov 06 07:04:11,0.0,0.0,90.0
6772,B003,Fri Nov 06 07:09:10,90.0,,,,,7.0,6.0,Fri Nov 06 07:09:10,0.0,0.0,90.0
6773,B003,Fri Nov 06 07:14:22,90.0,,,,,7.0,6.0,Fri Nov 06 07:14:22,0.0,0.0,90.0
6774,B003,Fri Nov 06 07:19:22,90.0,,,,,7.0,6.0,Fri Nov 06 07:19:22,0.0,0.0,90.0
6775,B003,Fri Nov 06 07:24:23,90.0,,,,,7.0,6.0,Fri Nov 06 07:24:23,0.0,0.0,90.0
6776,B003,Fri Nov 06 07:29:27,90.0,,,,,7.0,6.0,Fri Nov 06 07:29:27,0.0,0.0,90.0
6777,B003,Fri Nov 06 07:34:30,90.0,,,,,7.0,6.0,Fri Nov 06 07:34:30,0.0,0.0,90.0
6778,B003,Fri Nov 06 07:39:31,90.0,,,,,7.0,6.0,Fri Nov 06 07:39:31,0.0,0.0,90.0
6779,B003,Fri Nov 06 07:44:32,90.0,,,,,7.0,6.0,Fri Nov 06 07:44:32,0.0,0.0,90.0
6780,B003,Fri Nov 06 07:49:34,90.0,,,,,7.0,6.0,Fri Nov 06 07:49:34,0.0,0.0,90.0
6781,B003,Fri Nov 06 07:54:34,90.0,,,,,7.0,6.0,Fri Nov 06 07:54:34,0.0,0.0,90.0
6782,B003,Fri Nov 06 07:59:40,90.0,,,,,7.0,6.0,Fri Nov 06 07:59:40,0.0,0.0,90.0
6783,B003,Fri Nov 06 08:04:48,90.0,,,,,8.0,6.0,Fri Nov 06 08:04:48,0.0,0.0,90.0
6784,B003,Fri Nov 06 08:09:46,90.0,,,,,8.0,6.0,Fri Nov 06 08:09:46,0.0,0.0,90.0
6785,B003,Fri Nov 06 08:14:57,90.0,,,,,8.0,6.0,Fri Nov 06 08:14:57,2.0,2.0,90.0
6786,B003,Fri Nov 06 08:19:58,90.0,,,,,8.0,6.0,Fri Nov 06 08:19:58,3.0,2.0,90.0
6787,B003,Fri Nov 06 08:25:05,90.0,,,,,8.0,6.0,Fri Nov 06 08:25:05,3.0,3.0,90.0
6788,B003,Fri Nov 06 08:30:11,90.0,,,,,8.0,6.0,Fri Nov 06 08:30:11,3.0,3.0,90.0
6789,B003,Fri Nov 06 08:35:18,90.0,,,,,8.0,6.0,Fri Nov 06 08:35:18,4.0,4.0,90.0
6790,B003,Fri Nov 06 08:40:20,90.0,,,,,8.0,6.0,Fri Nov 06 08:40:20,7.0,6.0,90.0
6791,B003,Fri Nov 06 08:45:27,90.0,,,,,8.0,6.0,Fri Nov 06 08:45:27,7.0,7.0,90.0
6792,B003,Fri Nov 06 08:50:43,90.0,,,,,8.0,6.0,Fri Nov 06 08:50:43,6.0,6.0,90.0
6793,B003,Fri Nov 06 08:55:55,90.0,,,,,8.0,6.0,Fri Nov 06 08:55:55,9.0,9.0,90.0
6794,B003,Fri Nov 06 17:01:35,90.0,,,,,17.0,6.0,Fri Nov 06 17:01:35,6.0,6.0,90.0
6795,B003,Fri Nov 06 17:06:38,90.0,,,,,17.0,6.0,Fri Nov 06 17:06:38,5.0,5.0,90.0
6796,B003,Fri Nov 06 17:11:38,90.0,,,,,17.0,6.0,Fri Nov 06 17:11:38,5.0,5.0,90.0
6797,B003,Fri Nov 06 17:16:35,90.0,,,,,17.0,6.0,Fri Nov 06 17:16:35,3.0,3.0,90.0
6798,B003,Fri Nov 06 17:21:31,90.0,,,,,17.0,6.0,Fri Nov 06 17:21:31,3.0,3.0,90.0
6799,B003,Fri Nov 06 17:26:36,90.0,,,,,17.0,6.0,Fri Nov 06 17:26:36,3.0,3.0,90.0
6800,B003,Fri Nov 06 17:31:35,90.0,,,,,17.0,6.0,Fri Nov 06 17:31:35,3.0,3.0,90.0
6801,B003,Fri Nov 06 17:36:37,90.0,,,,,17.0,6.0,Fri Nov 06 17:36:37,3.0,3.0,90.0
6802,B003,Fri Nov 06 17:41:39,90.0,,,,,17.0,6.0,Fri Nov 06 17:41:39,3.0,3.0,90.0
6803,B003,Fri Nov 06 17:46:37,90.0,,,,,17.0,6.0,Fri Nov 06 17:46:37,3.0,3.0,90.0
6804,B003,Fri Nov 06 17:51:36,90.0,,,,,17.0,6.0,Fri Nov 06 17:51:36,3.0,3.0,90.0
6805,B003,Fri Nov 06 17:56:40,90.0,,,,,17.0,6.0,Fri Nov 06 17:56:40,3.0,3.0,90.0
6806,B003,Fri Nov 06 18:01:39,90.0,,,,,18.0,6.0,Fri Nov 06 18:01:39,2.0,2.0,90.0
6807,B003,Fri Nov 06 18:06:38,90.0,,,,,18.0,6.0,Fri Nov 06 18:06:38,1.0,1.0,90.0
6808,B003,Fri Nov 06 18:11:40,90.0,,,,,18.0,6.0,Fri Nov 06 18:11:40,1.0,1.0,90.0
6809,B003,Fri Nov 06 18:16:36,90.0,,,,,18.0,6.0,Fri Nov 06 18:16:36,1.0,1.0,90.0
6810,B003,Fri Nov 06 18:21:40,90.0,,,,,18.0,6.0,Fri Nov 06 18:21:40,1.0,1.0,90.0
6811,B003,Fri Nov 06 18:26:42,90.0,,,,,18.0,6.0,Fri Nov 06 18:26:42,1.0,1.0,90.0
6812,B003,Fri Nov 06 18:31:40,90.0,,,,,18.0,6.0,Fri Nov 06 18:31:40,1.0,1.0,90.0
6813,B003,Fri Nov 06 18:36:46,90.0,,,,,18.0,6.0,Fri Nov 06 18:36:46,1.0,1.0,90.0
6814,B003,Fri Nov 06 18:41:51,90.0,,,,,18.0,6.0,Fri Nov 06 18:41:51,1.0,1.0,90.0
6815,B003,Fri Nov 06 18:46:41,90.0,,,,,18.0,6.0,Fri Nov 06 18:46:41,2.0,2.0,90.0
6816,B003,Fri Nov 06 18:51:45,90.0,,,,,18.0,6.0,Fri Nov 06 18:51:45,1.0,1.0,90.0
6817,B003,Fri Nov 06 18:56:55,90.0,,,,,18.0,6.0,Fri Nov 06 18:56:55,1.0,1.0,90.0
6818,B003,Fri Nov 06 19:01:46,90.0,,,,,19.0,6.0,Fri Nov 06 19:01:46,0.0,0.0,90.0
6819,B003,Fri Nov 06 19:06:46,90.0,,,,,19.0,6.0,Fri Nov 06 19:06:46,0.0,0.0,90.0
6820,B003,Fri Nov 06 19:11:44,90.0,,,,,19.0,6.0,Fri Nov 06 19:11:44,0.0,0.0,90.0
6821,B003,Fri Nov 06 19:16:46,90.0,,,,,19.0,6.0,Fri Nov 06 19:16:46,0.0,0.0,90.0
6822,B003,Fri Nov 06 19:21:44,90.0,,,,,19.0,6.0,Fri Nov 06 19:21:44,0.0,0.0,90.0
6823,B003,Fri Nov 06 19:26:46,90.0,,,,,19.0,6.0,Fri Nov 06 19:26:46,0.0,0.0,90.0
6824,B003,Fri Nov 06 19:31:46,90.0,,,,,19.0,6.0,Fri Nov 06 19:31:46,0.0,0.0,90.0
6825,B003,Fri Nov 06 19:36:49,90.0,,,,,19.0,6.0,Fri Nov 06 19:36:49,0.0,0.0,90.0
6826,B003,Fri Nov 06 19:41:46,90.0,,,,,19.0,6.0,Fri Nov 06 19:41:46,0.0,0.0,90.0
6827,B003,Fri Nov 06 19:46:50,90.0,,,,,19.0,6.0,Fri Nov 06 19:46:50,0.0,0.0,90.0
6828,B003,Fri Nov 06 19:51:49,90.0,,,,,19.0,6.0,Fri Nov 06 19:51:49,0.0,0.0,90.0
6829,B003,Fri Nov 06 19:56:52,90.0,,,,,19.0,6.0,Fri Nov 06 19:56:52,0.0,0.0,90.0
6830,B003,Fri Nov 06 20:01:53,90.0,,,,,20.0,6.0,Fri Nov 06 20:01:53,0.0,0.0,90.0
6831,B003,Fri Nov 06 20:06:52,90.0,,,,,20.0,6.0,Fri Nov 06 20:06:52,0.0,0.0,90.0
6832,B003,Fri Nov 06 20:11:51,90.0,,,,,20.0,6.0,Fri Nov 06 20:11:51,0.0,0.0,90.0
6833,B003,Fri Nov 06 20:16:52,90.0,,,,,20.0,6.0,Fri Nov 06 20:16:52,0.0,0.0,90.0
6834,B003,Fri Nov 06 20:21:54,90.0,,,,,20.0,6.0,Fri Nov 06 20:21:54,0.0,0.0,90.0
6835,B003,Fri Nov 06 20:26:55,90.0,,,,,20.0,6.0,Fri Nov 06 20:26:55,0.0,0.0,90.0
6836,B003,Fri Nov 06 20:31:56,90.0,,,,,20.0,6.0,Fri Nov 06 20:31:56,0.0,0.0,90.0
6837,B003,Fri Nov 06 20:36:58,90.0,,,,,20.0,6.0,Fri Nov 06 20:36:58,0.0,0.0,90.0
6838,B003,Fri Nov 06 20:41:58,90.0,,,,,20.0,6.0,Fri Nov 06 20:41:58,0.0,0.0,90.0
6839,B003,Fri Nov 06 20:46:56,90.0,,,,,20.0,6.0,Fri Nov 06 20:46:56,0.0,0.0,90.0
6840,B003,Fri Nov 06 20:52:00,90.0,,,,,20.0,6.0,Fri Nov 06 20:52:00,0.0,0.0,90.0
6841,B003,Fri Nov 06 20:57:01,90.0,,,,,20.0,6.0,Fri Nov 06 20:57:01,0.0,0.0,90.0
6842,B003,Fri Nov 06 21:01:19,90.0,,,,,21.0,6.0,Fri Nov 06 21:01:19,0.0,0.0,90.0
6843,B003,Fri Nov 06 21:06:58,90.0,,,,,21.0,6.0,Fri Nov 06 21:06:58,0.0,0.0,90.0
6844,B003,Fri Nov 06 21:12:03,90.0,,,,,21.0,6.0,Fri Nov 06 21:12:03,0.0,0.0,90.0
6845,B003,Fri Nov 06 21:17:03,90.0,,,,,21.0,6.0,Fri Nov 06 21:17:03,0.0,0.0,90.0
6846,B003,Fri Nov 06 21:22:03,90.0,,,,,21.0,6.0,Fri Nov 06 21:22:03,0.0,0.0,90.0
6847,B003,Fri Nov 06 21:27:03,90.0,,,,,21.0,6.0,Fri Nov 06 21:27:03,0.0,0.0,90.0
6848,B003,Fri Nov 06 21:32:05,90.0,,,,,21.0,6.0,Fri Nov 06 21:32:05,0.0,0.0,90.0
6849,B003,Fri Nov 06 21:37:06,90.0,,,,,21.0,6.0,Fri Nov 06 21:37:06,0.0,0.0,90.0
6850,B003,Fri Nov 06 21:42:05,90.0,,,,,21.0,6.0,Fri Nov 06 21:42:05,0.0,0.0,90.0
6851,B003,Fri Nov 06 21:47:04,90.0,,,,,21.0,6.0,Fri Nov 06 21:47:04,0.0,0.0,90.0
6852,B003,Fri Nov 06 21:52:04,90.0,,,,,21.0,6.0,Fri Nov 06 21:52:04,0.0,0.0,90.0
6853,B003,Fri Nov 06 21:57:07,90.0,,,,,21.0,6.0,Fri Nov 06 21:57:07,0.0,0.0,90.0
6854,B003,Fri Nov 06 22:02:10,90.0,,,,,22.0,6.0,Fri Nov 06 22:02:10,0.0,0.0,90.0
6855,B003,Fri Nov 06 22:07:15,90.0,,,,,22.0,6.0,Fri Nov 06 22:07:15,0.0,0.0,90.0
6856,B003,Fri Nov 06 22:12:14,90.0,,,,,22.0,6.0,Fri Nov 06 22:12:14,0.0,0.0,90.0
6857,B003,Fri Nov 06 22:17:12,90.0,,,,,22.0,6.0,Fri Nov 06 22:17:12,0.0,0.0,90.0
6858,B003,Fri Nov 06 22:22:17,90.0,,,,,22.0,6.0,Fri Nov 06 22:22:17,0.0,0.0,90.0
6859,B003,Fri Nov 06 22:27:15,90.0,,,,,22.0,6.0,Fri Nov 06 22:27:15,0.0,0.0,90.0
6860,B003,Fri Nov 06 22:32:16,90.0,,,,,22.0,6.0,Fri Nov 06 22:32:16,0.0,0.0,90.0
6861,B003,Fri Nov 06 22:37:19,90.0,,,,,22.0,6.0,Fri Nov 06 22:37:19,0.0,0.0,90.0
6862,B003,Fri Nov 06 22:42:27,90.0,,,,,22.0,6.0,Fri Nov 06 22:42:27,0.0,0.0,90.0
6863,B003,Fri Nov 06 22:47:27,90.0,,,,,22.0,6.0,Fri Nov 06 22:47:27,0.0,0.0,90.0
6864,B003,Fri Nov 06 22:52:24,90.0,,,,,22.0,6.0,Fri Nov 06 22:52:24,0.0,0.0,90.0
6865,B003,Fri Nov 06 22:57:26,90.0,,,,,22.0,6.0,Fri Nov 06 22:57:26,0.0,0.0,90.0
6866,B003,Fri Nov 06 23:02:35,90.0,,,,,23.0,6.0,Fri Nov 06 23:02:35,0.0,0.0,90.0
6867,B003,Fri Nov 06 23:07:34,90.0,,,,,23.0,6.0,Fri Nov 06 23:07:34,0.0,0.0,90.0
6868,B003,Fri Nov 06 23:12:34,90.0,,,,,23.0,6.0,Fri Nov 06 23:12:34,0.0,0.0,90.0
6869,B003,Fri Nov 06 23:17:32,90.0,,,,,23.0,6.0,Fri Nov 06 23:17:32,0.0,0.0,90.0
6870,B003,Fri Nov 06 23:22:31,90.0,,,,,23.0,6.0,Fri Nov 06 23:22:31,0.0,0.0,90.0
6871,B003,Fri Nov 06 23:27:33,90.0,,,,,23.0,6.0,Fri Nov 06 23:27:33,0.0,0.0,90.0
6872,B003,Fri Nov 06 23:32:32,90.0,,,,,23.0,6.0,Fri Nov 06 23:32:32,0.0,0.0,90.0
6873,B003,Fri Nov 06 23:37:31,90.0,,,,,23.0,6.0,Fri Nov 06 23:37:31,0.0,0.0,90.0
6874,B003,Fri Nov 06 23:42:34,90.0,,,,,23.0,6.0,Fri Nov 06 23:42:34,0.0,0.0,90.0
6875,B003,Fri Nov 06 23:47:32,90.0,,,,,23.0,6.0,Fri Nov 06 23:47:32,0.0,0.0,90.0
6876,B003,Fri Nov 06 23:52:33,90.0,,,,,23.0,6.0,Fri Nov 06 23:52:33,0.0,0.0,90.0
6877,B003,Fri Nov 06 23:57:34,90.0,,,,,23.0,6.0,Fri Nov 06 23:57:34,0.0,0.0,90.0
6878,B003,Sat Nov 07 00:02:43,90.0,,,,,0.0,7.0,Sat Nov 07 00:02:43,0.0,0.0,90.0
6879,B003,Sat Nov 07 00:07:47,90.0,,,,,0.0,7.0,Sat Nov 07 00:07:47,0.0,0.0,90.0
6880,B003,Sat Nov 07 00:12:48,90.0,,,,,0.0,7.0,Sat Nov 07 00:12:48,0.0,0.0,90.0
6881,B003,Sat Nov 07 00:17:49,90.0,,,,,0.0,7.0,Sat Nov 07 00:17:49,0.0,0.0,90.0
6882,B003,Sat Nov 07 00:22:49,90.0,,,,,0.0,7.0,Sat Nov 07 00:22:49,0.0,0.0,90.0
6883,B003,Sat Nov 07 00:27:50,90.0,,,,,0.0,7.0,Sat Nov 07 00:27:50,0.0,0.0,90.0
6884,B003,Sat Nov 07 00:32:51,90.0,,,,,0.0,7.0,Sat Nov 07 00:32:51,0.0,0.0,90.0
6885,B003,Sat Nov 07 00:37:59,90.0,,,,,0.0,7.0,Sat Nov 07 00:37:59,0.0,0.0,90.0
6886,B003,Sat Nov 07 00:42:59,90.0,,,,,0.0,7.0,Sat Nov 07 00:42:59,0.0,0.0,90.0
6887,B003,Sat Nov 07 00:47:55,90.0,,,,,0.0,7.0,Sat Nov 07 00:47:55,0.0,0.0,90.0
6888,B003,Sat Nov 07 00:52:57,90.0,,,,,0.0,7.0,Sat Nov 07 00:52:57,0.0,0.0,90.0
6889,B003,Sat Nov 07 00:58:21,90.0,,,,,0.0,7.0,Sat Nov 07 00:58:21,0.0,0.0,90.0
6890,B003,Sat Nov 07 01:03:04,90.0,,,,,1.0,7.0,Sat Nov 07 01:03:04,0.0,0.0,90.0
6891,B003,Sat Nov 07 01:07:23,90.0,,,,,1.0,7.0,Sat Nov 07 01:07:23,0.0,0.0,90.0
6892,B003,Sat Nov 07 01:13:00,90.0,,,,,1.0,7.0,Sat Nov 07 01:13:00,0.0,0.0,90.0
6893,B003,Sat Nov 07 01:18:01,90.0,,,,,1.0,7.0,Sat Nov 07 01:18:01,0.0,0.0,90.0
